genes	Symbol	Entrezid	Genename	logFC.a8_DJvsC.CONC	logFC.a9_JvsC.CONC	logFC.a10_DvsC.CONC	logCPM	F	PValue	FDR
ENSMUSG00000028414	Fktn	246179	fukutin	0.161561448179273	0.0552441333413906	0.0221025595857782	6.18009654004053	1.34566289843441	0.274329311009818	0.478029186338936
ENSMUSG00000019539	Rcn3	52377	reticulocalbin 3, EF-hand calcium binding domain	-0.146587545942793	0.201552336108137	0.0869792104534636	2.05904605530757	1.34470120779576	0.274386035261105	0.478069306830512
ENSMUSG00000089996	Tmsb15b2	100034363	thymosin beta 15b2	-0.338659917447215	-0.245909045845225	-0.0815766182205239	2.45958844553259	1.34451019320161	0.274445206906169	0.47811368109676
ENSMUSG00000049323	Smcr8	237782	Smith-Magenis syndrome chromosome region, candidate 8 homolog (human)	0.0890814772300748	0.0934837212382507	0.0655867710269569	6.34412679375556	1.34437380911317	0.274487462904741	0.478128579170758
ENSMUSG00000046671	Mtfr1l	76824	mitochondrial fission regulator 1-like	-0.111143417847666	-0.00829725762423708	-0.0144285548063436	6.06544653095961	1.34422224207978	0.274534430425598	0.478151679560163
ENSMUSG00000032314	Etfa	110842	electron transferring flavoprotein, alpha polypeptide	-0.1287566732837	-0.0727793244129006	-0.0426593452128778	5.01040305766656	1.34401653644362	0.274598186816207	0.478204011560853
ENSMUSG00000079083	Jrkl	77532	Jrk-like	0.0988507869401836	-0.0872760523349759	-0.0707300630995423	5.06661094922178	1.34412973255622	0.274637058082033	0.478212999380352
ENSMUSG00000096210	H1f0	14958	H1 histone family, member 0	-0.0507781507384827	0.00827061831433202	0.0856890532255193	6.27819348696152	1.34345914893683	0.274771015391451	0.478378802971088
ENSMUSG00000036264	Fstl4	320027	follistatin-like 4	0.163180663017354	0.0630558864419525	0.249263496934937	2.16815822698373	1.34333627262192	0.274809129664701	0.478378802971088
ENSMUSG00000026641	Usf1	22278	upstream transcription factor 1	-0.140416835867209	-0.131670196700644	-0.0795124377658435	5.2607646027545	1.34317274309607	0.274859861840424	0.478378802971088
ENSMUSG00000043284	Tmem11	216821	transmembrane protein 11	-0.130309628913752	-0.171134141632177	-0.101624516774667	4.29992322151791	1.34311595025349	0.274877482944113	0.478378802971088
ENSMUSG00000040842	Szrd1	213491	SUZ RNA binding domain containing 1	-0.126587495970946	-0.0614337611040023	-0.0405216362359367	6.4244323575846	1.34304052010776	0.274900888327951	0.478378802971088
ENSMUSG00000027993	Trim2	80890	tripartite motif-containing 2	0.125150907993013	0.0370636047117949	0.0417370545417822	8.00366729241805	1.34277418168376	0.274983546463221	0.478463950708604
ENSMUSG00000032403	2300009A05Rik	69478	RIKEN cDNA 2300009A05 gene	-0.179743573815613	-0.160322177866815	0.0336285118852478	3.27177403335907	1.34218802874932	0.275165543639277	0.478721903613782
ENSMUSG00000036718	Micall2	231830	MICAL-like 2	-0.0893148579022558	-0.339810907280846	-0.170312300386469	1.61061503685344	1.34194110026171	0.275242248380519	0.478796632192035
ENSMUSG00000043017	Ptgir	19222	prostaglandin I receptor (IP)	-0.0393578799828604	0.13677260430961	0.428979257463349	0.139172207120095	1.34141221481882	0.275406608469337	0.479023804284701
ENSMUSG00000039556	Ppp1r3f	54646	protein phosphatase 1, regulatory (inhibitor) subunit 3F	-0.0497032919056804	0.0468264811314938	-0.0862856463730005	4.88824265503394	1.34115781390721	0.275485701625842	0.479102631269363
ENSMUSG00000022686	B3gnt5	108105	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	-0.216608223637322	-0.581348200797815	-0.461089590493929	0.466370384449076	1.3407585439385	0.275609878774532	0.479251922485382
ENSMUSG00000041685	Fcho2	218503	FCH domain only 2	0.0640109730470881	0.00356871028513389	-0.149724665417554	6.18461818342904	1.34538918295338	0.275639111487258	0.479251922485382
ENSMUSG00000037957	Wdr20	69641	WD repeat domain 20	-0.0335233406159311	-0.0901734100939812	-0.0323934016073001	5.83561974024022	1.34054495403174	0.275676329676707	0.479257893724726
ENSMUSG00000029406	Pitpnm2	19679	phosphatidylinositol transfer protein, membrane-associated 2	0.0560647626606202	0.105260629584818	-0.00119332356362826	6.97181985325445	1.3401657746757	0.275794335977799	0.479380263575316
ENSMUSG00000028622	Mrpl37	56280	mitochondrial ribosomal protein L37	-0.037758216600336	-0.0203895975311409	-0.0916792659474343	5.11587320571083	1.3401016298636	0.275814303630462	0.479380263575316
ENSMUSG00000033703	Fuk	234730	fucokinase	-0.0853484185555116	-0.0899959913859602	-0.151412236106947	4.34044158373916	1.33989237020127	0.275879453826859	0.479411319675979
ENSMUSG00000027454	Gins1	69270	GINS complex subunit 1 (Psf1 homolog)	-0.507062271783293	-0.325645151157981	-0.185666135396596	0.0687529761502781	1.33975597118971	0.275921927837251	0.479411319675979
ENSMUSG00000036918	Ttc7	225049	tetratricopeptide repeat domain 7	-0.0826918965640193	-0.117663280574857	-0.237364532249085	2.67990131929041	1.33960890834041	0.275967729593584	0.479411319675979
ENSMUSG00000008301	Phax	56698	phosphorylated adaptor for RNA export	-0.12033262723456	-0.122568081741602	-0.0709992126104541	5.88582738475193	1.33959935235875	0.275970705995272	0.479411319675979
ENSMUSG00000037234	Hook3	320191	hook microtubule tethering protein 3	0.133063879749806	0.135792636495989	-0.0248183730172369	8.30657725984256	1.34288577219661	0.276001145340034	0.479411319675979
ENSMUSG00000028772	Zcchc17	619605	zinc finger, CCHC domain containing 17	-0.141592256248618	-0.0396584642542261	0.029654437147319	5.25732432085534	1.33934320436521	0.276050499969793	0.479438343850573
ENSMUSG00000019943	Atp2b1	67972	ATPase, Ca++ transporting, plasma membrane 1	0.130892183614892	0.0240734204192928	0.113364472842073	8.67338422341186	1.33864086816821	0.276269402661866	0.479722524623427
ENSMUSG00000000915	Hip1r	29816	huntingtin interacting protein 1 related	-0.10518527996348	0.0140012350459413	-0.03042870942073	5.40712075120925	1.33860124120762	0.276281758506513	0.479722524623427
ENSMUSG00000074746	Pdzd8	107368	PDZ domain containing 8	0.132879098194478	0.0469545511876475	0.0437815429587311	7.14167501327137	1.33844214496052	0.276331370725388	0.479749948000288
ENSMUSG00000096956	Snhg18	100616095	small nucleolar RNA host gene 18	-0.229921728556786	-0.0199723632209923	-0.114398982707613	2.84763034111086	1.33827462494961	0.276383619092124	0.479781940827321
ENSMUSG00000020720	Psmd12	66997	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	-0.10068339569099	-0.0557028962291227	-0.0654275089660635	5.87293954397855	1.33813955554984	0.276425753279072	0.479787897221246
ENSMUSG00000021483	Cdk20	105278	cyclin-dependent kinase 20	-0.214576228847298	-0.054087321191256	-0.116803979475802	3.87275197038495	1.33801699294235	0.276463991406741	0.479787897221246
ENSMUSG00000047878	A4galt	239559	alpha 1,4-galactosyltransferase	0.189674517058019	-0.092954597373922	-0.299051660904422	0.483480512936315	1.33783331594252	0.276521306088687	0.479787897221246
ENSMUSG00000042331	Specc1	432572	sperm antigen with calponin homology and coiled-coil domains 1	0.132723229470372	0.0342228708429184	-0.00314959109356365	5.13173132947347	1.33783001815351	0.276522335237622	0.479787897221246
ENSMUSG00000037514	Pank2	74450	pantothenate kinase 2	-0.0605351446583796	-0.0863105517608642	-0.0827562367536507	5.74302168169359	1.33757747943094	0.27660115659206	0.479793249185786
ENSMUSG00000021692	Dimt1	66254	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae)	0.0750521374320106	-0.0891872519628112	-0.0289078939478164	3.93168356573962	1.33752118342074	0.27661873043019	0.479793249185786
ENSMUSG00000051228	Nyx	236690	nyctalopin	0.174475832023456	0.00972063929392589	0.0085463324981975	4.85355808741536	1.33735326394951	0.276671155996172	0.479793249185786
ENSMUSG00000034640	Tiparp	99929	TCDD-inducible poly(ADP-ribose) polymerase	-0.010451138239022	-0.11321828257338	0.0709249398575997	4.32347377389339	1.33725094623779	0.276703104964804	0.479793249185786
ENSMUSG00000025902	Sox17	20671	SRY (sex determining region Y)-box 17	0.124305520928469	0.185146629748835	-0.146787826622938	1.0283587919297	1.33723090361923	0.276709363741296	0.479793249185786
ENSMUSG00000043719	Col6a6	245026	collagen, type VI, alpha 6	-0.49474034533102	-0.0155019691965831	0.273790020119124	0.249137700112512	1.3371701080457	0.276728349417602	0.479793249185786
ENSMUSG00000026767	Mindy3	66960	MINDY lysine 48 deubiquitinase 3	-0.0573243330740349	0.0415065005807749	0.0566564094488377	4.84912330628826	1.33675225933794	0.276858872238156	0.479910860213689
ENSMUSG00000025439	Clns1a	12729	chloride channel, nucleotide-sensitive, 1A	-0.150931637288357	-0.157369841126592	-0.111891535312091	5.45323834783852	1.33722098705002	0.276863843224928	0.479910860213689
ENSMUSG00000027770	Dhx36	72162	DEAH (Asp-Glu-Ala-His) box polypeptide 36	0.0274080172842331	0.0390030663183347	0.100394152537735	6.79655632093938	1.33649177026519	0.276940270928243	0.479984689479299
ENSMUSG00000042477	Tfap2e	332937	transcription factor AP-2, epsilon	-0.197388650172389	0.111024796282386	-0.210895802775218	0.702762211771666	1.33611053780456	0.277059441666112	0.480010222204783
ENSMUSG00000029819	Npy	109648	neuropeptide Y	-0.269381466925881	-0.259519491083104	-0.190552835433088	2.67519228163677	1.33607261115788	0.277071299991948	0.480010222204783
ENSMUSG00000009406	Elk1	13712	ELK1, member of ETS oncogene family	-0.00116784563366017	0.104351800519683	0.0533902838637341	5.36445476671984	1.33603869010859	0.277081906323806	0.480010222204783
ENSMUSG00000000439	Mkrn2	67027	makorin, ring finger protein, 2	-0.0340019772843812	-0.0630011700386576	0.0524012098826524	4.63065632067197	1.33601168551392	0.277090350319679	0.480010222204783
ENSMUSG00000084897	a	50518	nonagouti	0.345768853179279	0.173160147317821	-0.0709855352981745	2.38947835592281	1.33790229863619	0.277147634721563	0.480050835916983
ENSMUSG00000036748	Cuedc2	67116	CUE domain containing 2	-0.18645895127527	-0.0912868092995322	-0.0538866146690647	5.78458414269473	1.3369461126701	0.2772604352598	0.480187588157187
ENSMUSG00000036782	Klhl13	67455	kelch-like 13	0.0994641582060334	-0.0107392141419528	0.0824132841002317	4.33163002140192	1.33534121674631	0.277300077121446	0.480197618901958
ENSMUSG00000000374	Trappc10	216131	trafficking protein particle complex 10	-0.0852347703494987	-0.0150740036865883	-0.0266857114792587	6.77469408622914	1.33444551170437	0.277580498381245	0.48058324544473
ENSMUSG00000046167	Gldn	235379	gliomedin	0.318077070040188	0.158183017113722	0.332464280086907	0.871778920358738	1.3344135182092	0.277590519750044	0.48058324544473
ENSMUSG00000022525	Hrasls	27281	HRAS-like suppressor	0.065535596483988	0.0935867291599526	0.241863513069823	2.90419679549034	1.3342471041343	0.277642651505052	0.480614844936018
ENSMUSG00000020483	Dynll2	68097	dynein light chain LC8-type 2	0.0994836953545914	0.0740715122125842	0.0855255639462133	8.44429432300055	1.3338249241024	0.277774948264885	0.480736370754581
ENSMUSG00000060538	Tmem219	68742	transmembrane protein 219	-0.228171311566174	-0.11299762943242	-0.00735613260245981	3.10996558588733	1.33380679400304	0.277780630979508	0.480736370754581
ENSMUSG00000022338	Eny2	223527	ENY2 transcription and export complex 2 subunit	0.0263864860975257	0.00600887021965354	0.124123881419307	5.7794895365869	1.33348780291162	0.27788063419303	0.480850777831461
ENSMUSG00000084834	4930565N06Rik	68306	RIKEN cDNA 4930565N06 gene	0.0745054042905664	0.268658875276433	-0.270446526776244	2.04830786491077	1.33719098838352	0.277916549514151	0.480854271424289
ENSMUSG00000032766	Gng11	66066	guanine nucleotide binding protein (G protein), gamma 11	-0.0602184332071636	-0.321470121711247	0.0255938480180873	3.02227875288131	1.33621674030293	0.277963284640746	0.48087648242849
ENSMUSG00000031438	Rnf128	66889	ring finger protein 128	-0.0299547184289111	-0.33962972903238	-0.159816670670683	1.46444250369152	1.33307978916796	0.2780085965234	0.480879971681243
ENSMUSG00000026950	Neb	17996	nebulin	-0.574165673218093	0.0652651104701258	-0.528765630986766	1.08063300593615	1.33765333828286	0.278033097964863	0.480879971681243
ENSMUSG00000030606	Hapln3	67666	hyaluronan and proteoglycan link protein 3	-0.372953655571497	-0.358373027994358	-0.163498625967107	1.00521637904246	1.3327023435905	0.278127022629196	0.480947569890254
ENSMUSG00000025156	Gps1	209318	G protein pathway suppressor 1	-0.120607406271961	-0.0610365136509579	-0.0329740611952723	6.26021004632862	1.33263564252166	0.278147955603139	0.480947569890254
ENSMUSG00000030079	Ruvbl1	56505	RuvB-like protein 1	-0.105847125116127	0.00835805050653341	0.0364279814308783	4.81366253643241	1.33241390573946	0.278217554777998	0.480947569890254
ENSMUSG00000003721	Insig2	72999	insulin induced gene 2	-0.0315961444362927	-0.0400153454103096	0.0409428884810041	5.57224589207007	1.33238652538127	0.278226150144194	0.480947569890254
ENSMUSG00000031984	2810004N23Rik	66523	RIKEN cDNA 2810004N23 gene	-0.119214724103085	0.0789087241060545	0.0379170961056042	3.07032950374989	1.33233700496871	0.278241696467596	0.480947569890254
ENSMUSG00000042133	Ppig	228005	peptidyl-prolyl isomerase G (cyclophilin G)	0.119163733417136	0.0327353064393659	0.122597164002249	6.98804520518896	1.33191713059161	0.278373544549209	0.481116849777665
ENSMUSG00000095789	Nupr1l	69034	nuclear protein transcriptional regulator 1 like	-0.300865136487418	-0.0642414683231619	-0.411387923277395	1.0032342654105	1.33178003591258	0.278416607792705	0.481132659050714
ENSMUSG00000037762	Slc16a9	66859	solute carrier family 16 (monocarboxylic acid transporters), member 9	-0.148400864065078	-0.244369020912884	0.18841013725047	1.57025547492088	1.33153251142271	0.278494374776531	0.481208428816063
ENSMUSG00000083282	Ctsf	56464	cathepsin F	0.0950755457884661	0.0783054169186549	0.139677705799515	6.99314129930478	1.33114671436511	0.278615625889719	0.481344922214216
ENSMUSG00000031357	Syap1	67043	synapse associated protein 1	-0.0781931109733159	-0.0764858555583178	-0.0802267499332255	5.38701972311468	1.33106526508004	0.278641230877142	0.481344922214216
ENSMUSG00000074129	Rpl13a	22121	ribosomal protein L13A	-0.256512599107509	-0.281389625940465	-0.0961318507390495	8.36340027465059	1.34001770853601	0.27876025654419	0.481491902999621
ENSMUSG00000024392	Bag6	224727	BCL2-associated athanogene 6	0.0414517033249273	0.00088656902817324	0.0674798887780533	7.81749451148596	1.33051121748043	0.278815465562309	0.481528633365829
ENSMUSG00000021591	Glrx	93692	glutaredoxin	-0.126465333563617	0.0796086219552664	0.0566760158242818	3.30908698455832	1.32976050045311	0.279051715798335	0.481877984213656
ENSMUSG00000030380	Mzf1	109889	myeloid zinc finger 1	0.160094233598826	0.074165272021172	0.183731749933167	3.48009081276748	1.32956282914028	0.279113954969063	0.481926797126476
ENSMUSG00000043313	Pcdhb19	93890	protocadherin beta 19	0.0557495847358009	-0.0418481479955124	-0.304993324517007	4.58614660889963	1.33743140812086	0.279223482929258	0.481982904358719
ENSMUSG00000042404	Dennd4b	229541	DENN/MADD domain containing 4B	0.0529519933834757	0.031346763090429	-0.0421547465318182	5.85999081448874	1.32916105498832	0.279240499631433	0.481982904358719
ENSMUSG00000034771	Tle2	21886	transducin-like enhancer of split 2	0.0797060149557252	-0.192830995696199	-0.0831053570860373	4.17404478490099	1.33162460749889	0.279252069280508	0.481982904358719
ENSMUSG00000029512	Ulk1	22241	unc-51 like kinase 1	-0.0240381482946306	0.066166927120169	0.00506660380873787	6.57089347682014	1.32902820773186	0.27928235399892	0.481982904358719
ENSMUSG00000048617	Rtbdn	234542	retbindin	-0.0269825325466445	-0.0159056879787602	0.0941774193741953	9.05921349949985	1.32886442827554	0.279333962081496	0.482013330019231
ENSMUSG00000041119	Pde9a	18585	phosphodiesterase 9A	0.184707110992762	0.0241317770218094	0.177835941722655	3.23556819303004	1.32868932831149	0.279389147513271	0.482049920533113
ENSMUSG00000021144	Mta1	116870	metastasis associated 1	0.0532399045011578	0.0505770505759572	0.108694416928063	5.13074129288833	1.32832823073207	0.279502986149647	0.482182963152364
ENSMUSG00000070319	Eif3g	53356	eukaryotic translation initiation factor 3, subunit G	-0.103470999787412	-0.136434084618098	-0.0249632399526597	6.05211402045756	1.32831474103681	0.279546036925843	0.482182963152364
ENSMUSG00000025959	Klf7	93691	Kruppel-like factor 7 (ubiquitous)	0.184680936133369	0.026000409860821	0.073685805969647	5.21430846986166	1.32842945131068	0.279568227261257	0.482182963152364
ENSMUSG00000029249	Rest	19712	RE1-silencing transcription factor	0.0539083011776461	0.0393142853633311	-0.077097592749327	4.93035250395225	1.32750204701127	0.279763614897683	0.482461298436486
ENSMUSG00000012609	Ttll5	320244	tubulin tyrosine ligase-like family, member 5	-0.0720750494686937	-0.0709569887028311	-0.119991695887786	5.7674788500815	1.3272523756346	0.279842422595568	0.48247416920037
ENSMUSG00000025650	Col7a1	12836	collagen, type VII, alpha 1	-0.126239515717922	0.161704426358564	-0.207123546486411	4.4204863224968	1.33545815653695	0.279848207279443	0.48247416920037
ENSMUSG00000034206	Polq	77782	polymerase (DNA directed), theta	0.130658060637759	0.142487712620097	-0.103196151976877	3.07575869986928	1.32715517296217	0.279873109992235	0.48247416920037
ENSMUSG00000033249	Hsf4	26386	heat shock transcription factor 4	0.20220164481162	0.195252590953171	-0.0124995120195466	2.33431267892045	1.32694479614935	0.279939538177001	0.482530047214937
