genes	Symbol	Entrezid	Genename	logFC.a11_CONCvsDNT.DJ	logFC.a12_CONCvsDNT.J	logFC.a13_CONCvsDNT.D	logFC.a14_CONCvsDNT.C	logCPM	F	PValue	FDR
ENSMUSG00000038084	Opa1	74143	OPA1, mitochondrial dynamin like GTPase	-0.0133025515506772	-0.0390365050343515	-0.0636631243739516	-0.0989338500585291	6.83996410511315	1.24390396775453	0.308950445867028	0.63325690291427
ENSMUSG00000039568	Ubald1	207740	UBA-like domain containing 1	0.0508906459479412	0.0766695411108335	-0.0730424835223291	0.0682919593462117	5.0551892394421	1.24352600046097	0.309099858759679	0.633415924500983
ENSMUSG00000068580	Zfyve19	72008	zinc finger, FYVE domain containing 19	-0.154862237553738	0.0669474395873679	0.0470658203935466	0.0446648665515367	4.36752229522881	1.24342075901562	0.309141472941513	0.633415924500983
ENSMUSG00000062949	Atp11c	320940	ATPase, class VI, type 11C	0.0129060438014286	0.146960679867551	-0.26108936123738	-0.031814145285523	4.71571000474826	1.24713886929844	0.309161980913916	0.633415924500983
ENSMUSG00000047534	Mis18bp1	217653	MIS18 binding protein 1	0.541872739071831	-0.0832145267310219	-0.434549252864234	0.26735941592555	-0.300615707153595	1.24310123173198	0.309267850104865	0.633464389639271
ENSMUSG00000035139	Secisbp2	75420	SECIS binding protein 2	0.0598083668928246	0.0137929680345329	-0.0533177179170767	0.0751347095909267	5.35686715419035	1.24288723516904	0.30935251447897	0.633464389639271
ENSMUSG00000041120	Nbl1	17965	neuroblastoma, suppression of tumorigenicity 1	0.0100686240030163	0.166688897852873	0.235749370232916	0.000827961628587087	4.79250770740664	1.24629226818629	0.309360340531107	0.633464389639271
ENSMUSG00000063704	Mapk15	332110	mitogen-activated protein kinase 15	0.146509956757817	0.326779876156612	0.248425882112709	0.328589174674939	1.2103339801092	1.24285756948556	0.309364252884595	0.633464389639271
ENSMUSG00000033938	Ndufb7	66916	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7	-0.213397074385033	-0.100739602374439	0.0212636179485461	0.0905697808592974	5.49908864211025	1.24542040709737	0.309423230178683	0.63349371385695
ENSMUSG00000030706	Mrpl48	52443	mitochondrial ribosomal protein L48	-0.0862465507255774	-0.0349930687920474	-0.0552555611391642	0.0189288329881403	6.02507095710195	1.24240328615426	0.309544058151279	0.633632249513569
ENSMUSG00000008999	Bmp7	12162	bone morphogenetic protein 7	0.194364800934421	0.263678085472929	0.313704144822717	0.0531934861172023	3.34603155361067	1.246952951719	0.309580228491368	0.633632249513569
ENSMUSG00000031645	F11	109821	coagulation factor XI	-0.38494639603827	-0.186800742850889	-0.443335549462168	0.310694500094128	0.489418559571943	1.24204878229618	0.30968443597703	0.633753761343473
ENSMUSG00000070858	Gm1673	381633	predicted gene 1673	-0.407476081201628	-0.252648480109647	-0.145733279335193	-0.0856431429643065	1.72462742632236	1.24193640894509	0.309728945960404	0.633753761343473
ENSMUSG00000066043	Phactr4	100169	phosphatase and actin regulator 4	0.215421516825188	0.0481482953098568	0.0137671976850787	0.0887353933018318	4.7671188764525	1.24157616251776	0.309871674809116	0.633954366720814
ENSMUSG00000085112	A530072M11Rik	100415915	RIKEN cDNA gene A530072M11	-0.183088948921912	0.298172952011573	0.538807985192326	0.142280739190062	-0.11277493036551	1.24139111347463	0.309945013816683	0.633966177115185
ENSMUSG00000005354	Txn2	56551	thioredoxin 2	-0.203045462536693	-0.0755466656711798	0.0566235102674645	0.0436778396600582	6.49226807213216	1.24384655984617	0.309966826763776	0.633966177115185
ENSMUSG00000030304	Ergic2	67456	ERGIC and golgi 2	-0.070880145716323	-0.0397968927526191	0.0584684662690446	-0.0078748194008561	5.81440776250813	1.24068254845462	0.310225977970602	0.634250597561491
ENSMUSG00000051695	Pcbp1	23983	poly(rC) binding protein 1	-0.0663053756250702	-0.0717499989568476	0.0675518258194215	-0.0284222287219775	7.26978185227055	1.24068243685114	0.310226022242258	0.634250597561491
ENSMUSG00000001768	Rin2	74030	Ras and Rab interactor 2	0.108949601619714	-0.0465033358848157	0.00937248909097101	-0.152334844330916	4.49320373456471	1.2405769344923	0.310267876201934	0.634250597561491
ENSMUSG00000087138	Gm15545	100502630	predicted gene 15545	-0.153357921979236	0.336617692053175	-0.15946424121811	-0.206395031654415	0.632643115587431	1.24053446010953	0.310284727694681	0.634250597561491
ENSMUSG00000004789	Dlst	78920	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	-0.0912605414627215	-0.0258551035537186	0.0295801154001936	-0.0277884490803653	6.37563220326649	1.24010718044439	0.310454294455304	0.634505780311618
ENSMUSG00000053769	Lysmd1	217779	LysM, putative peptidoglycan-binding, domain containing 1	-0.0278662457319999	-0.0180817877794449	0.148966049108693	-0.0143578575251681	4.42399939087379	1.2397522973101	0.310595193798368	0.634620914738279
ENSMUSG00000022621	Rabl2	68708	RAB, member RAS oncogene family-like 2	0.0967504927971457	-0.0663426031869111	-0.141379195423388	-0.0365525870954228	4.67650892920988	1.23973994401153	0.310600099466225	0.634620914738279
ENSMUSG00000015970	Chdh	218865	choline dehydrogenase	0.174917327011629	0.311678095069623	-0.0397752401142711	0.221633764814793	1.86286085598912	1.23955799072775	0.310672363726593	0.634677153200669
ENSMUSG00000000339	Rtca	66368	RNA 3'-terminal phosphate cyclase	-0.0922815083721085	-0.163093585692922	0.0234757376931751	-0.0486742889869684	4.93067666867762	1.23913924334728	0.31083873011002	0.634881733308079
ENSMUSG00000052581	Lrrtm4	243499	leucine rich repeat transmembrane neuronal 4	0.0964917450005968	0.0286056460891234	-0.0805646374988201	-0.181125163624501	3.78021082336528	1.23908065536829	0.310862013221339	0.634881733308079
ENSMUSG00000048967	Ndufa13	67184	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	-0.0634149641971795	0.0407295549316979	0.406514787439747	0.364493366892194	0.0825535017194284	1.2384490276992	0.311113124223048	0.635099012436603
ENSMUSG00000094936	Rbm4	19653	RNA binding motif protein 4	0.125592882050246	0.00113218229098853	-0.17056762453128	0.0231805462057342	4.8952012942634	1.23843797722313	0.311117519090615	0.635099012436603
ENSMUSG00000027739	Rab33b	19338	RAB33B, member RAS oncogene family	-0.0635158428079808	0.0246335915225587	0.0991127130465889	-0.0757273462514498	4.37891119098615	1.23831520875217	0.311166348897757	0.635099012436603
ENSMUSG00000050846	Zfp623	78834	zinc finger protein 623	0.0741713705582353	0.114314819320545	0.0948344894721166	0.0167869884687832	4.28252907490065	1.23830286853345	0.311171257464466	0.635099012436603
ENSMUSG00000029614	Rpl6	19988	ribosomal protein L6	-0.0820367345014084	-0.0469538555110768	0.146918915115019	0.114595111941883	7.72705516049318	1.24051069420134	0.311192248374935	0.635099012436603
ENSMUSG00000068196	Col8a1	12837	collagen, type VIII, alpha 1	-0.0540665187840389	0.216400449531912	0.461514888894883	0.0834700789279349	2.18978136068939	1.24023706070298	0.311332194127597	0.635248514617907
ENSMUSG00000078970	Wdr92	103784	WD repeat domain 92	-0.0146410124919582	-0.155686895221298	0.0210853553738775	0.144602088243082	3.58933564672315	1.23784090440014	0.311355062888644	0.635248514617907
ENSMUSG00000029125	Stx18	71116	syntaxin 18	-0.11002487112711	0.0229892180497497	0.0866490936684485	0.114535479450536	3.95602833000616	1.23702883983307	0.311678401918734	0.63580079566023
ENSMUSG00000039620	6430573F11Rik	319582	RIKEN cDNA 6430573F11 gene	0.017406688092469	-0.0408444580208726	0.116028991720047	-0.171800450048483	2.87192667449118	1.23693599064395	0.311715390794932	0.63580079566023
ENSMUSG00000067199	Frat1	14296	frequently rearranged in advanced T cell lymphomas	-0.192748129445626	0.0483564993515054	0.135874275778802	0.607071928650087	0.405583460101738	1.23668151174569	0.31181678924687	0.635916183475575
ENSMUSG00000026478	Lamc1	226519	laminin, gamma 1	0.209383827556176	0.0586948368062532	-0.0602691084514382	-0.0301838432610644	4.88904477370771	1.23640690115999	0.311926242485993	0.6360479626141
ENSMUSG00000048230	Fbxo43	78803	F-box protein 43	0.409792698113517	0.289273998092386	-0.00382021414975505	0.209483709976252	0.656256617027319	1.23595211379386	0.312107585740537	0.63632627354344
ENSMUSG00000061374	Fiz1	23877	Flt3 interacting zinc finger protein 1	0.0825797270394964	0.000737282966995536	0.0552432139872735	0.0805288545901532	4.89950863666312	1.23508656722209	0.312452977716221	0.636938919655456
ENSMUSG00000039254	Pomt1	99011	protein-O-mannosyltransferase 1	0.0717220164682307	0.122633595382524	-0.0905752237093189	0.0637400565251712	4.4080422986898	1.23496646312921	0.312500931731921	0.636945146199574
ENSMUSG00000034640	Tiparp	99929	TCDD-inducible poly(ADP-ribose) polymerase	0.106858327612072	0.126486711855801	0.0946940071038503	0.0898903395957946	4.32347377389339	1.23457859568249	0.312655840838494	0.637098939540284
ENSMUSG00000074211	Sdhaf1	68332	succinate dehydrogenase complex assembly factor 1	-0.295919745188087	-0.148645851326951	0.0426051847771739	0.179847018992819	5.01617738972828	1.24079757034336	0.312689790004075	0.637098939540284
ENSMUSG00000037736	Limch1	77569	LIM and calponin homology domains 1	0.135611344389585	0.0125383687338685	-0.00024782545554958	0.0541913826797027	6.17979724520941	1.23441805335858	0.312719979464817	0.637098939540284
ENSMUSG00000063535	Zfp773	76373	zinc finger protein 773	0.230407243761592	-0.215998322045399	0.0859740758699519	-0.277627858374932	1.04367230993157	1.23431172749027	0.312762464449079	0.637098939540284
ENSMUSG00000074359	Psg23	56868	pregnancy-specific glycoprotein 23	-0.215304533349611	-0.0651941495056633	-0.690589849597892	-0.164952785566587	-0.468466517607152	1.23418635883624	0.312812565074272	0.637098939540284
ENSMUSG00000048997	Atxn7l2	72522	ataxin 7-like 2	0.110269976449247	0.0552775195505202	0.0323871938791712	0.183390707744257	3.51112932578641	1.2341030813798	0.312845848924124	0.637098939540284
ENSMUSG00000048920	Fkrp	243853	fukutin related protein	-0.108258973059178	-0.0547479950726692	-0.0127112892166096	-0.0505606675706406	5.40880661152967	1.23398913479889	0.312891395577973	0.637100235060877
ENSMUSG00000032562	Gnai2	14678	guanine nucleotide binding protein (G protein), alpha inhibiting 2	-0.0335089076182966	-0.0471712314641189	0.115557494340322	0.09221741495199	7.40256472964968	1.2336834868495	0.313013598353018	0.637257592743387
ENSMUSG00000008373	Prpf31	68988	pre-mRNA processing factor 31	-0.0715250938042694	0.0221647146229112	0.0572063482987761	0.064771841954793	5.6884928494624	1.23330004612257	0.313166964412613	0.637388016248052
ENSMUSG00000072082	Ccnf	12449	cyclin F	0.237666605405664	0.0981220196405818	0.191148688742097	0.196950992010868	1.85347376916522	1.23329865128349	0.313167522434014	0.637388016248052
ENSMUSG00000090137	Uba52	22186	ubiquitin A-52 residue ribosomal protein fusion product 1	-0.31485282251133	-0.11905314074488	0.0318854237193263	0.0807186729087161	6.25641047566142	1.24048473062889	0.313338357598914	0.637553360275827
ENSMUSG00000018595	Glra4	14657	glycine receptor, alpha 4 subunit	0.0646118366290853	0.0429914498645946	-0.0725564535976588	-0.38123313748889	1.26847356467938	1.23284839121039	0.313347700754808	0.637553360275827
ENSMUSG00000021180	Rps6ka5	73086	ribosomal protein S6 kinase, polypeptide 5	-0.0835459284109561	0.0809978566663968	-0.123498030824517	-0.0705996556330356	4.60786254102227	1.23275873749155	0.313383588129377	0.637553360275827
ENSMUSG00000018589	Glra2	237213	glycine receptor, alpha 2 subunit	-0.09379901327292	-0.052845954064355	0.0224211044267458	-0.143360647929033	4.24560490641745	1.23260028942444	0.313447022118887	0.63757229110233
ENSMUSG00000078974	Sec61g	20335	SEC61, gamma subunit	-0.0280615250342899	-0.193712240062796	0.141169070066523	0.189936539222584	3.11607527324652	1.23251098221465	0.313482780941686	0.63757229110233
ENSMUSG00000022802	Lmln	239833	leishmanolysin-like (metallopeptidase M8 family)	0.123626769378656	0.0594052932342816	-0.0938072645297438	-0.0223229529470805	5.66302936208581	1.23201117591195	0.31368297210938	0.637887993455227
ENSMUSG00000021235	Coq6	217707	coenzyme Q6 monooxygenase	-0.107043473341836	0.019617018216288	-0.192344626991142	-0.0216244876336948	4.09407374540024	1.23162571183575	0.313837443191718	0.638034934287466
ENSMUSG00000030722	Nfatc2ip	18020	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein	0.14114209431083	-0.0925087641413038	0.0861472880319237	0.0577665613306908	3.95512941483668	1.23160640159266	0.313845183382062	0.638034934287466
ENSMUSG00000002059	Rab34	19376	RAB34, member RAS oncogene family	-0.108801381256878	-0.0480380774197801	0.056207577400857	0.180413214780627	3.22409328489612	1.23098425156781	0.314094653464303	0.63819673539632
ENSMUSG00000043881	Kbtbd7	211255	kelch repeat and BTB (POZ) domain containing 7	0.0111566944549369	0.0105509838585052	-0.0577080728621321	-0.14377300181375	6.32754594436225	1.23097174150142	0.314099671580191	0.63819673539632
ENSMUSG00000026806	Ddx31	227674	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 31	-0.218418319597738	-0.0167097115722019	0.0644452392775464	0.020526220187687	3.48532672521482	1.23093927169411	0.314112696407133	0.63819673539632
ENSMUSG00000073775	Kti12	100087	KTI12 homolog, chromatin associated	-0.134775376660949	-0.102155179082265	0.0409480920675792	0.139700324412392	3.40740110000343	1.23076671079909	0.314181925013069	0.63819673539632
ENSMUSG00000021182	Ccdc88c	68339	coiled-coil domain containing 88C	0.120651224514205	0.150855163569076	-0.0817143083883301	0.0699014440862843	4.04762137395014	1.23075002426892	0.314188620100699	0.63819673539632
ENSMUSG00000058440	Nrf1	18181	nuclear respiratory factor 1	0.0794035397946423	0.00580626815161082	-0.108440884336458	0.0169712636719331	5.4969717896951	1.2307330500727	0.314195430738907	0.63819673539632
ENSMUSG00000062564	Tex28	385380	testis expressed 28	-0.16395802028175	0.328501765795653	0.195415633546896	0.150152596748679	1.10161457859386	1.23062275848143	0.314239686785796	0.63819673539632
ENSMUSG00000010609	Psen2	19165	presenilin 2	-0.0920866698868406	-0.0280776392755184	0.130985134893105	0.0637370650405017	4.03237172843416	1.23006286823138	0.314464436754795	0.638324742762385
ENSMUSG00000040034	Nup43	69912	nucleoporin 43	-0.230203787943349	-0.0620481023055046	-0.17740563309403	-0.0388148167323127	2.60601427732277	1.22996862203727	0.31450228302265	0.638324742762385
ENSMUSG00000074024	4632427E13Rik	666737	RIKEN cDNA 4632427E13 gene	0.00314581336085149	0.234691122854816	-0.290041994574934	0.124820453662037	4.87842985670018	1.2372238572512	0.314508312126793	0.638324742762385
ENSMUSG00000044461	Shisa2	219134	shisa family member 2	-0.101510124033491	-0.0774921997054527	0.176658392765938	0.0311732954614441	4.39555455477843	1.22984107079834	0.314553510033449	0.638324742762385
ENSMUSG00000022350	Washc5	223593	WASH complex subunit 5	0.110383482996083	-0.0444038939896681	0.0110655846315763	0.0514519666245942	5.48343673766889	1.22981050440992	0.314565787188382	0.638324742762385
ENSMUSG00000033029	1700088E04Rik	27660	RIKEN cDNA 1700088E04 gene	-0.180747861995253	-0.120881612594409	-0.277727020446299	0.137695613048323	2.07540745872615	1.22979330207159	0.314572696789217	0.638324742762385
ENSMUSG00000081683	Fzd10	93897	frizzled class receptor 10	-0.077399706651054	0.00938760855304415	0.121473170947612	0.20211749202654	3.50868831307299	1.22939295726497	0.314733540241272	0.63847042274105
ENSMUSG00000001062	Vps9d1	72325	VPS9 domain containing 1	0.0287487427587598	0.0267287568883255	-0.0474260625693056	0.111935843037381	4.95304592495603	1.22939056030763	0.314734503470193	0.63847042274105
ENSMUSG00000013973	Dedd	21945	death effector domain-containing	-0.0658211152095652	-0.0323341455993169	0.0998635118487299	0.089279558199437	5.06003133272963	1.22892999234228	0.314919633942358	0.638754636417827
ENSMUSG00000055850	Rnf181	66510	ring finger protein 181	-0.153098400842667	-0.0335141575498399	0.0302287683434092	-0.0539316366565553	6.47119762150016	1.22841496981902	0.315126768538063	0.638902302599375
ENSMUSG00000090247	Bloc1s1	14533	biogenesis of lysosomal organelles complex-1, subunit 1	-0.114686418030613	-0.0995707275808227	0.0895479737152462	0.201148744644705	4.35137415182493	1.22943975944823	0.315135589044629	0.638902302599375
ENSMUSG00000038538	Ubn2	320538	ubinuclein 2	0.170725451143146	0.140634059247936	-0.205289743178033	0.000830356529723297	8.1526014654021	1.23455998877744	0.315139465355353	0.638902302599375
ENSMUSG00000020549	Elac2	68626	elaC ribonuclease Z 2	0.0606080861620184	0.0370730695714603	0.0856761611329312	-0.0146104668803231	4.72711082769784	1.22830108804435	0.315172586605839	0.638902302599375
ENSMUSG00000062127	Cttnbp2nl	80281	CTTNBP2 N-terminal like	0.105452725305201	-0.0240096638097651	0.123251578612831	0.0318722075244645	4.80073129368201	1.22814635433038	0.315234850198032	0.638937217446675
ENSMUSG00000047036	Zfp445	235682	zinc finger protein 445	0.168063607321624	0.0659611665536279	-0.135889668264324	0.00931105220357333	7.05203058035426	1.23054305741243	0.315360600688611	0.639100783052663
